ISO	NAM_LABEL	LMP_LON	LMP_LAT	GENEALOGY
usp	Uspanteco	-90.88929	15.36484	Mayan, Yucatecan-Core Mayan, K’ichean-Mamean, K’ichean
usu	Uya	145.4704	-5.32246	Trans-New Guinea, Madang, Rai Coast, Nuru
uta	Otank	9.34019	6.54809	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Tivoid
ute	Ute-Southern Paiute	-110.3055	40.09648	Uto-Aztecan, Northern Uto-Aztecan, Numic, Southern
utp	Amba	166.49752	-11.29577	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Temotu, Utupua-Vanikoro, Utupua
utr	Etulo	9.44447	7.75865	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Idomoid, Akweya, Etulo-Idoma, Etulo
utu	Utu	145.54353	-5.16422	Trans-New Guinea, Madang, Croisilles, Hanseman
uum	Urum	43.994	42.03792	Altaic, Turkic
uun	Kulon-Pazeh	120.97577	23.75624	Austronesian, Northwest Formosan
uur	Ura	169.08428	-18.67465	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, South Vanuatu, Erromanga
uuu	U	101.77163	22.67668	Austro-Asiatic, Mon-Khmer, Northern Mon-Khmer, Palaungic, Eastern Palaungic, Angkuic
uve	West Uvean	166.58936	-20.41454	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, Central Pacific, East Fijian-Polynesian, Polynesian, Nuclear, Samoic-Outlier, Futunic
uvh	Uri	146.60839	-6.41993	Trans-New Guinea, Finisterre-Huon, Finisterre, Erap
uvl	Lote	150.9105	-5.954	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Mengen
uwa	Kuku-Uwanh	141.72365	-14.07563	Australian, Pama-Nyungan, Paman, Middle Pama
uya	Doko-Uyanga	8.26925	5.39961	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Upper Cross, Agoi-Doko-Iyoniyong
uzb	Uzbek	67	37	Altaic, Turkic, Eastern
uzn	Northern Uzbek	68.36695	38.1793	Altaic, Turkic, Eastern
uzs	Southern Uzbek	66.51	36.39468	Altaic, Turkic, Eastern
vaa	Vaagri Booli	79.53351	12.215	Indo-European, Indo-Iranian, Indo-Aryan, Unclassified
vae	Vale	18.55852	7.49943	Nilo-Saharan, Central Sudanic, West, Bongo-Bagirmi, Sara-Bagirmi, Sara, Vale
vaf	Vafsi	50.00127	34.53095	Indo-European, Indo-Iranian, Iranian, Western, Northwestern, Central Iran
vag	Vagla	-2.31333	9.33848	Niger-Congo, Atlantic-Congo, Volta-Congo, North, Gur, Central, Southern, Grusi, Western
vah	Varhadi-Nagpuri	79.75164	20.7139	Indo-European, Indo-Iranian, Indo-Aryan, Southern zone, Unclassified
vai	Vai	-11.22506	6.94978	Niger-Congo, Mande, Western, Central-Southwestern, Central, Manding-Jogo, Manding-Vai, Vai-Kono
vaj	Vasekela Bushman	18.18637	-18.26747	Khoisan, Southern Africa, Northern
val	Vehes	146.89473	-6.92151	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Huon Gulf, South, Hote-Buang, Buang
vam	Vanimo	141.25826	-2.68501	Skou, Skou-Serra-Piore, Nuclear Skou, Eastern Skou
van	Valman	142.49904	-3.24963	Torricelli, Wapei-Palei, Wapei
vao	Vao	167.27077	-15.91787	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, Malekula Coastal
vap	Vaiphei	93.7195	24.13781	Sino-Tibetan, Tibeto-Burman, Sal, Kuki-Chin-Naga, Kuki-Chin, Northern
var	Huarijio	-108.43724	27.86854	Uto-Aztecan, Southern Uto-Aztecan, Taracahitic, Tarahumaran
vas	Vasavi	73.86524	21.36235	Indo-European, Indo-Iranian, Indo-Aryan, Central zone, Gujarati
vau	Vanuma	29.81348	0.93847	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, D, Bira-Nyali (D.331)
vav	Varli	73.29746	20.56353	Indo-European, Indo-Iranian, Indo-Aryan, Southern zone, Konkani
vay	Wayu	86.12266	27.30471	Sino-Tibetan, Tibeto-Burman, Western Tibeto-Burman, Himalayan, Kiranti, Western
vbb	Southeast Babar	129.80038	-7.94359	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Babar, South, Masela-South Babar
vec	Venetian	12.19705	45.50285	Indo-European, Italic, Romance, Italo-Western, Western, Gallo-Iberian, Gallo-Romance, Gallo-Italian
ved	Veddah	81.26177	6.97396	Indo-European, Indo-Iranian, Indo-Aryan, Sinhalese-Maldivian
vel	Veluws	5.94408	52.27016	Indo-European, Germanic, West, Low Saxon-Low Franconian, Low Saxon
vem	Vemgo-Mabas	13.6466	10.85252	Afro-Asiatic, Chadic, Biu-Mandara, A, A.4, Lamang
ven	Venda	29.92092	-22.84889	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, S, Venda (S.21)
veo	Ventureno	-119.711	34.429	Chumashan, Central Chumash
vep	Veps	34.7865	60.33531	Uralic, Finnic
ver	Mom Jango	12.62625	8.97375	Niger-Congo, Atlantic-Congo, Volta-Congo, North, Adamawa-Ubangi, Adamawa, Leko-Nimbari, Duru, Voko-Dowayo, Vere-Dowayo, Vere-Gimme, Vere
vgr	Vaghri	68.6051	26.14035	Indo-European, Indo-Iranian, Indo-Aryan, Central zone, Gujarati
vic	Virgin Islands Creole English	-64.73629	17.74048	Creole, English based, Atlantic, Eastern, Southern
vid	Vidunda	36.93162	-7.52674	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, G, Zigula-Zaramo (G.38)
vie	Vietnamese	106.91747	17.11945	Austro-Asiatic, Mon-Khmer, Viet-Muong, Vietnamese
vif	Vili	11.75978	-4.36085	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, H, Kikongo (H.12)
vig	Viemo	-3.84128	10.84288	Niger-Congo, Atlantic-Congo, Volta-Congo, North, Gur, Viemo
vil	Vilela	-58.96612	-27.40626	Language isolate
vin	Vinza	30.56989	-4.99312	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, J, Ruanda-Rundi (D.67)
vis	Vishavan	76.75928	10.17509	Dravidian, Unclassified
vit	Viti	11.10872	6.66524	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Wide Grassfields, Narrow Grassfields, Unclassified
viv	Iduna	150.24037	-9.34361	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, North Papuan Mainland-D’Entrecasteaux, Bwaidoga
vka	Kariyarra	118.613	-20.445	Australian, Pama-Nyungan, South-West, Coastal Ngayarda
vki	Ija-Zuba	6.9861	8.97183	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Unclassified
vkj	Kujarge	22.19559	11.74732	Unclassified
vkk	Kaur	103.5116	-4.6251	Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Malay
vkl	Kulisusu	123.04488	-4.58411	Austronesian, Malayo-Polynesian, Celebic, Eastern, Southeastern, Bungku-Tolaki, Eastern, East Coast, Kulisusu
vkm	Kamakan	-40.34337	-13.06782	Kamakanan, Kamakán
vko	Kodeoha	120.93713	-3.39566	Austronesian, Malayo-Polynesian, Celebic, Eastern, Southeastern, Bungku-Tolaki, Western, West Coast
vkp	Korlai Creole Portuguese	73.00991	19.03482	Creole, Portuguese based
vkt	Tenggarong Kutai Malay	117.64535	0.71803	Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Malay
vku	Kurrama	117.51025	-22.21338	Australian, Pama-Nyungan, South-West, Coastal Ngayarda
vky	Kayu Agung	104.86701	-3.2634	
vlp	Valpei	166.60553	-14.712	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, West Santo
vlr	Vatrata	167.47532	-13.8096	
vls	Vlaams	3.03347	51.03778	Indo-European, Germanic, West, Low Saxon-Low Franconian, Low Franconian
vma	Martuyhunira	116.6074	-20.92944	Australian, Pama-Nyungan, South-West, Coastal Ngayarda
vmb	Mbabaram	143.43797	-20.13889	Australian, Pama-Nyungan, Paman, Southern Pama
vmc	Juxtlahuaca Mixtec	-98.01463	17.3518	Otomanguean, Eastern Otomanguean, Amuzgo-Mixtecan, Mixtecan, Mixtec
vmd	Mudu Koraga	75.10613	12.62244	Dravidian, Southern, Tulu, Koraga
vme	East Masela	129.87322	-8.13455	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Babar, South, Masela-South Babar
vmf	Mainfrankisch	8.621	50.005	Indo-European, Germanic, West, High German, German, Upper German
vmg	Minigir	152.0052	-4.31803	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, South New Ireland-Northwest Solomonic, Mono-Uruava
vmh	Maraghei	49.9665	36.82593	Indo-European, Indo-Iranian, Iranian, Western, Northwestern, Talysh
vmi	Miwa	126.9212	-14.34845	Australian, Worrorran
vmj	Ixtayutla Mixtec	-97.57591	16.57738	Otomanguean, Eastern Otomanguean, Amuzgo-Mixtecan, Mixtecan, Mixtec
vmk	Makhuwa-Shirima	36.52488	-14.25105	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, P, Makhuwa (P.31)
vml	Malgana	114.245	-26.211	Australian, Pama-Nyungan, South-West, Malgana
vmm	Mitlatongo Mixtec	-97.17573	17.16002	Otomanguean, Eastern Otomanguean, Amuzgo-Mixtecan, Mixtecan, Mixtec
vmo	Muko-Muko	101.20544	-2.50795	
vmp	Soyaltepec Mazatec	-96.49456	18.28675	Otomanguean, Eastern Otomanguean, Popolocan-Zapotecan, Popolocan, Mazatec
vmq	Soyaltepec Mixtec	-97.19211	17.55605	Otomanguean, Eastern Otomanguean, Amuzgo-Mixtecan, Mixtecan, Mixtec
vmr	Marenje	35.7425	-16.21286	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, P, Makhuwa (P.31)
vms	Moksela	128.654	-3.098	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Central Maluku, Buru
vmu	Muluridyi	145.329	-17.06013	Australian, Pama-Nyungan, Yalandyic
vmv	Valley Maidu	-121.19078	39.80783	Maiduan, Maidu
vmw	Makhuwa	38.80519	-14.85088	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, P, Makhuwa (P.31)
vmx	Tamazola Mixtec	-97.09983	17.12577	Otomanguean, Eastern Otomanguean, Amuzgo-Mixtecan, Mixtecan, Mixtec
vmy	Ayautla Mazatec	-96.59516	18.0993	Otomanguean, Eastern Otomanguean, Popolocan-Zapotecan, Popolocan, Mazatec
vmz	Mazatlán Mazatec	-96.88892	18.08289	Otomanguean, Eastern Otomanguean, Popolocan-Zapotecan, Popolocan, Mazatec
vnk	Vano	165.92732	-10.68653	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Temotu, Utupua-Vanikoro
vnm	Vinmavis	167.42689	-16.22534	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Malekula Interior, Malekula Central
vnp	Vunapu	166.69119	-14.84766	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, West Santo
vor	Voro	12.07192	9.78323	Niger-Congo, Atlantic-Congo, Volta-Congo, North, Adamawa-Ubangi, Adamawa, Waja-Jen, Yungur, Yungur-Roba
vot	Vod	28.6235	59.38017	Uralic, Finnic
vrs	Varisi	156.65519	-6.83443	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, South New Ireland-Northwest Solomonic, Choiseul
vrt	Burmbar	167.73124	-16.41653	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, Malekula Coastal
vsi	Moldova Sign Language	28.694	47.107	Deaf sign language
vsl	Venezuelan Sign Language	-66.76784	10.32937	Deaf sign language
vum	Vumbu	10.64985	-2.17673	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Northwest, B, Shira-Punu (B.403)
vun	Vunjo	37.58474	-3.42531	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, E, Chaga (E.622)
vut	Vute	12.20681	5.48283	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Northern, Mambiloid, Suga-Vute, Vute
waa	Walla Walla	-118.42416	45.72055	Sahaptian, Sahaptin
wab	Wab	146.46132	-5.61216	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Bel, Astrolabe
wac	Wasco-Wishram	-121.50876	45.02783	Chinookan, Upper Chinookan
wad	Wandamen	133.99592	-2.25622	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, West New Guinea, Cenderawasih Bay, Yapen, Central-Western
wae	Walser	9.22649	46.58089	Indo-European, Germanic, West, High German, German, Upper German, Alemannic
waf	Wakona	-36.49999	-9.91666	Unclassified
wag	Wa'ema	150.39832	-10.28966	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, North Papuan Mainland-D’Entrecasteaux, Are-Taupota, Taupota
wah	Watubela	131.64135	-4.47294	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Central Maluku, East, Banda-Geser, Geser-Gorom
wai	Wares	139.33731	-2.47357	Tor-Kwerba, Orya-Tor, Tor
waj	Waffa	146.08994	-6.55783	Trans-New Guinea, Kainantu-Goroka, Kainantu, Tairora
wal	Wolaytta	37.75373	6.32668	Afro-Asiatic, Omotic, North, Gonga-Gimojan, Gimojan, Ometo-Gimira, Ometo, Central
wam	Wampanoag	-73.31478	41.70504	Algic, Algonquian, Eastern Algonquian
wan	Wan	-5.82092	7.88773	Niger-Congo, Mande, Eastern, Southeastern, Nwa-Ben, Wan-Mwan
wao	Wappo	-122.49999	38.25	Yukian
wap	Wapishana	-59.33072	2.69278	Maipurean, Northern, Maritime, Wapixana
waq	Wageman	131.89332	-13.86272	Australian, Gunwingguan, Wagiman
war	Waray-Waray	125.01203	11.49115	Austronesian, Malayo-Polynesian, Philippine, Greater Central Philippine, Central Philippine, Bisayan, Central, Warayan, Samar-Waray
was	Washo	-119.6403	38.81841	Language isolate
wat	Kaninuwa	150.25287	-9.23148	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, North Papuan Mainland-D’Entrecasteaux, Are-Taupota, Are
wau	Waurá	-53.69711	-13.29598	Maipurean, Southern, Central, Waurá, Waurá-Meinaku
wav	Waka	11.49321	8.79968	Niger-Congo, Atlantic-Congo, Volta-Congo, North, Adamawa-Ubangi, Adamawa, Leko-Nimbari, Mumuye-Yandang, Mumuye
waw	Waiwai	-59.63415	1.35251	Cariban, Waiwai
wax	Watam	144.58253	-4.02591	Ramu-Lower Sepik, Ramu, Ottilien, Watam
way	Wayana	-54.21485	3.14984	Cariban, Central, Wayana
waz	Wampur	146.12645	-6.33644	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Huon Gulf, Markham, Upper, Mountain
wba	Warao	-61.52454	9.14805	Language isolate
wbb	Wabo	136.75728	-1.77297	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, West New Guinea, Cenderawasih Bay, Yapen, East
wbe	Waritai	138.45641	-3.23021	Lakes Plain, Tariku, East
wbf	Wara	-5.37515	10.72826	Niger-Congo, Atlantic-Congo, Volta-Congo, North, Gur, Wara-Natioro
wbh	Wanda	32.43753	-8.34522	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, M, Nyiha-Safwa (M.21)
wbi	Wanji	34.0757	-9.00683	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, G, Bena-Kinga (G.66)
wbj	Alagwa	35.72313	-4.64148	Afro-Asiatic, Cushitic, South
wbk	Waigali	70.97609	35.03578	Indo-European, Indo-Iranian, Indo-Aryan, Nuristani
wbl	Wakhi	74.6663	36.83882	Indo-European, Indo-Iranian, Iranian, Eastern, Southeastern, Pamir
wbm	Wa	98.6316	23.58436	Austro-Asiatic, Mon-Khmer, Northern Mon-Khmer, Palaungic, Eastern Palaungic, Waic, Wa
wbp	Warlpiri	131.04996	-20.1008	Australian, Pama-Nyungan, South-West, Ngarga
wbq	Waddar	77.1673	19.88375	Dravidian, South-Central, Telugu
wbr	Wagdi	73.90223	23.68876	Indo-European, Indo-Iranian, Indo-Aryan, Central zone, Bhil
wbt	Wanman	122.32463	-22.70784	Australian, Pama-Nyungan, South-West, Wati
wbv	Wajarri	117.15302	-28.17608	Australian, Pama-Nyungan, South-West, Wadjari
wbw	Woi	135.48374	-1.62746	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, West New Guinea, Cenderawasih Bay, Yapen, Central-Western
wca	Yanomámi	-62.85224	2.48999	Yanomaman
wci	Waci Gbe	1.52851	6.50092	Niger-Congo, Atlantic-Congo, Volta-Congo, Kwa, Left Bank, Gbe
wdd	Wandji	12.89509	-1.51945	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Northwest, B, Nzebi (B.501)
wdg	Wadaginam	144.97231	-4.52754	Trans-New Guinea, Madang, South Adelbert Range, Josephstaal, Wadaginam
wdj	Wadjiginy	130.73661	-12.85959	Australian, Daly, Bringen-Wagaydy, Wagaydy
wdu	Wadjigu	147.42089	-23.80289	Australian, Pama-Nyungan, Maric
wea	Wewaw	97.78084	27.61157	Sino-Tibetan, Tibeto-Burman, Karenic, Southern
wec	Wè Western	-8.40234	6.36463	Niger-Congo, Atlantic-Congo, Volta-Congo, Kru, Western, Wee, Guere-Krahn
wed	Wedau	150.17188	-10.12464	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, North Papuan Mainland-D’Entrecasteaux, Are-Taupota, Taupota
weh	Weh	10.12104	6.46164	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Wide Grassfields, Narrow Grassfields, Ring, West
wei	Were	142.44711	-8.42194	Trans-New Guinea, Tirio
wem	Weme Gbe	2.47457	6.77227	Niger-Congo, Atlantic-Congo, Volta-Congo, Kwa, Left Bank, Gbe, Aja
weo	North Wemale	128.8392	-3.05143	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Central Maluku, East, Seram, Nunusaku, Three Rivers, Wemale
wep	Westphalien	7.499	51.459	Indo-European, Germanic, West, Low Saxon-Low Franconian, Low Saxon
wer	Weri	146.91368	-7.71834	Trans-New Guinea, Southeast Papuan, Goilalan, Kunimaipa
wes	Cameroon Pidgin	9.80166	5.43932	Creole, English based, Atlantic, Krio
wet	Perai	126.57638	-7.62349	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Timor-Babar, Southwest Maluku, Wetar
weu	Welaung	98.3197	27.04569	Sino-Tibetan, Tibeto-Burman, Sal, Kuki-Chin-Naga, Kuki-Chin, Southern
wew	Wejewa	119.34902	-9.55099	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Sumba-Hawu, Sumba
wfg	Yafi	140.89701	-3.39765	Pauwasi, Eastern
wga	Wagaya	137.62348	-20.329	Australian, Pama-Nyungan, Wagaya-Warluwaric, Warluwara-Thawa
wgg	Wangganguru	135.94079	-25.81485	Australian, Pama-Nyungan, Karnic, Palku
wgi	Wahgi	144.66454	-6.11629	Trans-New Guinea, Chimbu-Wahgi, Wahgi
wgo	Waigeo	130.91683	-0.17957	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, West New Guinea, Cenderawasih Bay, Raja Ampat
wgw	Wagawaga	150.37814	-10.41792	
wgy	Warrgamay	146.17863	-18.54681	Australian, Pama-Nyungan, Dyirbalic
wha	Manusela	129.42868	-3.1109	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Central Maluku, East, Seram, Manusela-Seti
whg	North Wahgi	144.8043	-5.75356	Trans-New Guinea, Chimbu-Wahgi, Wahgi
whk	Wahau Kenyah	116.65543	1.56635	Austronesian, Malayo-Polynesian, North Borneo, North Sarawakan, Kayan-Kenyah, Kenyah, Kayanic Kenyah
whu	Wahau Kayan	116.6795	1.42088	Austronesian, Malayo-Polynesian, North Borneo, North Sarawakan, Kayan-Kenyah, Kayanic, Kayan Proper
wib	Southern Toussian	-4.65678	10.87695	Niger-Congo, Atlantic-Congo, Volta-Congo, North, Gur, Tusia
wic	Wichita	-98.18314	35.06648	Caddoan, Northern Caddoan
wie	Wik-Epa	141.85775	-13.84599	Australian, Pama-Nyungan, Paman, Middle Pama
wif	Wik-Keyangan	142.00476	-14.26486	Australian, Pama-Nyungan, Paman, Middle Pama
wig	Wik-Ngathana	141.53188	-13.8691	Australian, Pama-Nyungan, Paman, Middle Pama
wih	Wik-Me'anha	141.92538	-14.05797	Australian, Pama-Nyungan, Paman, Middle Pama
wii	Wiaki	142.33033	-3.59408	Torricelli, Maimai, Wiaki
wij	Wik-Iiyanh	142.78055	-14.12728	Australian, Pama-Nyungan, Paman, Middle Pama
wik	Wikalkan	141.55731	-13.68352	Australian, Pama-Nyungan, Paman, Middle Pama
wil	Wilawila	126.60003	-14.91051	Australian, Worrorran
wim	Wik-Mungkan	141.81611	-13.98051	Australian, Pama-Nyungan, Paman, Middle Pama
win	Ho-Chunk	-96.58947	42.21233	Siouan-Catawban, Siouan, Mississippi Valley-Ohio Valley Siouan, Mississippi Valley Siouan, Chiwere-Winnebago
wir	Wirafed	-59.47688	-9.30537	Tupian, Tupí-Guaraní, Kawahib, Parintintin
wit	Wintu	-122.44538	39.71756	
wiu	Wiru	144.21446	-6.35863	Trans-New Guinea, Wiru
wiv	Muduapa	149.48864	-4.69751	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, Bali-Vitu
wiw	Wirangu	131.71901	-31.63562	
wiy	Wiyot	-122.95235	39.24921	Algic, Ritwan
wja	Waja	11.72062	9.91175	Niger-Congo, Atlantic-Congo, Volta-Congo, North, Adamawa-Ubangi, Adamawa, Waja-Jen, Waja, Tula
wji	Warji	9.56925	11.17175	Afro-Asiatic, Chadic, West, B, B.2
wka	Kwadza	35.18279	-4.00743	Afro-Asiatic, Cushitic, South
wkd	Wakde	139.00824	-1.98457	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Sarmi-Jayapura Bay, Sarmi
wkw	Wakawaka	151.868	-26.24803	Australian, Pama-Nyungan, Waka-Kabic, Miyan
wla	Walio	142.23075	-4.41234	Sepik, Leonhard Schultze
wlc	Mwali Comorian	43.74103	-12.31641	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, G, Swahili (G.44)
wlg	Kunbarlang	133.72271	-11.91327	Australian, Gunwingguan, Gunwinggic
wli	Waioli	127.49406	1.2341	West Papuan, North Halmahera, Sahu
wlk	Wailaki	-123.28378	39.15128	Eyak-Athabaskan, Athabaskan, Pacific Coast Athabaskan, California Athabaskan
wll	Wali	29.12281	11.86337	Nilo-Saharan, Eastern Sudanic, Eastern, Nubian, Central, Hill, Unclassified
wln	Walloon	5.14509	50.22351	Indo-European, Italic, Romance, Italo-Western, Western, Gallo-Iberian, Gallo-Romance, Gallo-Rhaetian, Oïl, French
wlo	Wolio	122.71293	-5.43993	Austronesian, Malayo-Polynesian, Celebic, Wotu-Wolio, Wolio-Kamaru
wlr	Wailapa	166.90179	-15.5656	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, West Santo
